	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35
idv011	-0.0409525604801145	-0.0131294188648284	-0.00596142489838174	-0.0432273044607553	-0.0812822246758404	0.0226776826130454	-0.0171345237755228	0.0574223187184915	0.0603434902682137	0.0160430839237621	0.0378346921960074	-0.00751409111869391	-0.0567018257168665	-0.0405093023728452	-0.0196778637387766	-0.0208746598771539	0.0114720011913975	-0.0315809984204984	-0.0186074111720072	-0.116578648147341	-0.00427392031307065	0.00562116404590268	-0.0273664684240248	-0.0715567972387204	0.0031660173422389	0.0473203663324118	-0.0321490073325551	-0.023712718144909	-0.0893688220187763	-0.0242226787576728	0.0324334663295097	-0.003773361517964	0.0654933934189666	0.06232603370902	0.00215298709161793	0.0250419128347292	0.0114053206095397	-0.0129740464004605	0.0212550347360664	0.0184611670042881	0.0190282443320013	0.0571248550978108	-0.0113723160206318	0.0243840724869295	-0.045839713763071	0.0220698426160104	0.00453762999111239	-0.0117084328561604	-0.0301984098663735	0.0491394463762026	0.0150581590319929	0.0404919096882021	0.0641368564031348	0.0648999438092994	0.0769014443739273	0.00955519022101959	0.0157200208763205	0.00171910243966955	-0.0351451241895761	-0.00874841672539267	0.033404956845446	-0.0205117979783275	0.0139146122239264	-0.0116279069945439	0.0394954543202222	-0.0336329985307942	-0.0324000056220827	0.00280442062317299	0.0247343832520691	-0.0226790709253958	-0.055883924081688	-0.00642638992804383	-0.125837783094203	0.0504183586187737
idv012	0.0521958959639689	-0.0355781285948287	0.0296060716895833	0.0188079445088607	-0.0128751825694034	0.0876233845382962	0.131780359872225	0.0621459358830969	0.0832977638812636	-0.0441626642966679	0.0108280311243592	-0.0464829259310925	0.0147402207331427	0.098196295773502	0.0166698812406416	0.0112587927200004	0.0778137076360106	0.0800988241842272	0.0381227123110238	0.0347747444161597	-0.0232994755590374	0.0105414717912503	0.0364689176850301	0.0300028372224588	-0.0601674169265276	-0.058424026570267	0.0418775895939265	0.0463331741390538	0.0129323999228945	0.0607247735425656	0.0131770147117615	-0.00183427217465011	0.0482169652775585	0.0475776300770223	0.016408963787324	0.0320483618940499	0.0370175652267568	0.00725408319809116	0.0867466854144308	-0.0171338018044671	-0.0430070162524094	0.0200142472088259	0.06457270882391	-0.0221166830802627	0.0131714203932978	-0.0239002420303118	0.027764644834617	-0.0315795013323888	0.00249909062970537	0.00642804868941527	-0.00838574585655663	-0.0440940958018637	-0.0104366777940478	-0.000477827568197839	0.0375750884196912	0.036001160310102	0.058979116095519	0.0588393636740194	0.0519511361419002	-0.0263867636447869	-0.0616852111976404	-0.156599266772896	-0.0637258634160688	-0.0126521636768006	-0.0132859636291861	-0.0268479900197967	0.0733752072300894	0.0719358425225706	0.0378009141445318	0.0247483344484248	0.0644430828339728	0.0276666486048718	-0.00592941151233808	0.0369358438239458
idv013	0.00920440111691053	0.00736068621814626	-0.0141965707866716	0.119890996539796	0.0729777954512143	-0.104983601854238	-0.0288485712714642	-0.0846802845616553	-0.0814054334430848	0.0252517724611391	0.0632228560737344	0.0911494201121747	-0.0471588539703346	-0.144040084965344	-0.149574968623637	-0.165740333103539	-0.081227366754741	-0.117294243198095	-0.160857700828793	-0.0786535060523359	-0.0403012555713454	-0.00660063828469134	-0.0163366754527153	0.0543473992084746	0.0508329903081574	0.0572372595259562	-0.0451648356430671	0.0522324448510809	0.0156539272187086	-0.0434276780631982	0.0467302387362757	0.0254430120467132	5.84723141395073e-05	-0.109232127737681	-0.02228572567258	-0.046022709644184	-0.0190189694707778	0.0148983326872492	-0.0556999346071275	0.0134570751582468	-0.0304311943321996	0.02539353651228	-0.00461031754422844	0.0101474992572993	0.00258090860417276	0.0357559157940645	0.0258401941927139	0.0275933824393075	0.0318775532092257	0.075224031724427	0.054114677574595	0.0457731551712485	-0.0216371611915965	-0.000574212116303497	-0.0338446840330712	0.0287091425328458	-0.00313232264484832	0.0326653749110486	0.0262888547712781	-0.00427733766160677	0.131005539981187	0.0947812756199512	0.0216646617785408	-0.0179291630480516	0.00191400523088356	-0.0175141837765258	-0.00826494316186056	-0.000142016679181707	-0.0299770982317085	-0.0691818723518876	-0.0634777208666307	-0.0628418181370873	0.0355484510086158	0.00827844909249679
idv014	0.0503865061564714	-0.0405547857250553	0.0131934572723071	-0.0175453983079854	-0.0540105685184715	0.0181402042975176	0.0430422952414082	-0.0263063956779176	0.00375370943653145	0.0105359257169889	0.00982099459939115	-0.022918053903221	-0.0889393295010337	0.0120355777504024	0.0524956093247279	-0.0601469203334327	0.0364962179827943	0.0166482156664292	-0.0438826635080365	-0.028346992066662	-0.0226661206516693	-0.0393138272774442	-0.0582164783111543	-0.0493246502214754	-0.0833531929904904	-0.0634134121758185	0.047229327191097	-0.0604362575346728	-0.0497458549719634	0.0201344983454151	-0.000304649106296032	-0.0190757946603773	0.0135907884183952	0.0566258378079506	0.00113114547825795	0.0641143429963142	0.0296721291560209	-0.0472211786259296	-0.0129408017674036	-0.021493311357609	-0.0213767201523491	-0.0431840236240703	0.0213029157008343	0.0553371402326369	-0.00441675844434767	0.0084448636091446	0.0150945815660711	0.0364984873574661	0.0373995940914091	0.0323156184715885	0.100591554919933	0.0338680036326015	0.00681925151530761	0.0331280574860716	-0.0230500293797915	0.0261054442501084	0.0668495401219856	0.0647241267229846	0.0483366079830266	0.0497343070321419	0.0318523814511073	0.0109499010506087	-0.0738039424642674	-0.0392066407806519	0.0779613627934631	-0.0828289416818669	0.0154575456047371	0.0545413656078721	0.0178494728156336	0.0123109410234523	0.0267099496001901	0.0175622043001085	-0.0463047042286152	0.0925253320534041
idv015	0.0638850892818122	-0.0483521394155907	0.0440170641911996	-0.0351748453172187	-0.039658743157753	-0.0758011629312263	-0.0035280902389455	-0.0496036837889756	-0.127261079051344	0.0273206111960396	-0.00299179605354841	0.021262438749497	-0.00207665453141655	-0.00190905448849734	-0.0383068903494339	-0.058864231562216	0.019605493892358	-0.0264305825742871	-0.105607848439404	-0.082200649794018	0.00249776224071585	-0.0312005689766717	-0.026647985264738	0.0528088641264767	-0.0319279203844696	-0.0683074437173402	-0.0663785921797173	0.0486810986116417	-0.117663185646386	0.00653635718592449	-0.027425900189813	-0.0684531294896267	-0.0532929152824585	-0.0836197638009799	-0.062007909024882	-0.0128595355382251	-0.0565403001279252	-0.0255203129085351	-0.0345177665774461	0.0636871989602908	-0.0306234150982174	-0.0324949024980215	-0.0715142838673384	0.0445204248018161	0.0131049148436632	-0.00921228266061765	0.0154836112227356	0.0386665058597041	0.0540719776886857	-0.0171236388811374	-0.00207215464293055	0.0501381811427443	-0.0210421210908996	-0.0306839255252352	-0.0924763525495679	0.0286879595059321	-0.0059033871812664	0.0852696533695608	0.0602231402685482	-0.028196927102517	-0.0622066613875778	0.0110736464981386	-0.0600893528033921	0.0157465739845608	-0.0268471634651108	-0.0391086194474875	0.0310953238071556	0.0442488180447878	0.0163077334266377	0.038109473573006	0.0460584860044172	0.04240545294864	-0.0891474361502497	0.0146492003106471
idv016	0.0522944073288982	-0.0525404484365631	0.0358722725421058	0.0610574405110161	0.054375422197667	-0.0356577821024089	0.0247900440946147	-0.0115627260185839	-0.00993812803220533	0.0409575106571807	-0.0108556368437403	-0.00917016973007772	-0.0924630951909679	-0.0667197023383003	-0.122113030651345	-0.0795785803785356	0.0211732232782394	-0.0147820994904663	-0.049289601039502	-0.00258440800402507	0.0220924625814668	-0.0312888879266546	-0.0130786447777649	0.00647656463054442	-0.0783167251329429	-0.049300330802466	0.0636881089246468	-0.0424541441687195	0.0514807854873176	0.0548198846887997	-0.0331247539417598	-0.00478854972891463	-0.0297935539207024	0.0041815059263149	0.0543976698560367	-0.0507578041106438	-0.00869480957454378	-0.0943543157191633	-0.0231554701580053	0.0404642510501327	0.0180737765359453	-0.0475607957501363	-0.0815237215532696	-0.00103648005299781	0.0124314157172735	0.0027223994189027	0.0570520280383744	0.0543979131002813	0.0683917968741202	-0.06087862071155	0.0319087148332041	0.0667224912549779	0.0152095613985646	-0.0693851914063241	-0.0129695833379642	0.00654663726821196	0.0341141342731849	0.0645002020547352	0.0754012366374625	0.0821199771609837	-0.0167235382444886	-0.0178107993516421	-0.0856925285574112	-0.0446892192939355	-0.0179847931667584	-0.00583377233393113	0.0149016241943971	0.0175536618689773	-0.0167280587028846	0.0544140008086433	0.0446207975693696	0.0307270357700947	0.0549228106923441	0.0506265668199588
idv017	-0.0380914104391744	0.0139391979014085	0.110500159396213	-0.0894137990582835	-0.0908904787497895	-0.13107624360367	-0.116412141277235	-0.0749240746420872	-0.0566120090560117	-0.033581890681123	-0.0559864242099968	-0.0229413754294529	-0.056612601430059	0.00454185520362418	0.0133088166736605	-0.105328898834042	-0.0403849248800287	-0.0921710424526331	-0.0443308163234846	-0.0447775657016193	0.00230686994059585	-0.044362727424912	-0.0528689031507513	-0.0195531457085013	0.0693760072733526	0.0342976886291345	-0.0471213272738805	0.0230874141114889	-0.108424489740846	-0.0355038909656827	-0.120714300882258	-0.0491185833784388	-0.0881832491049298	-0.0314317018102287	-0.0538449168373315	0.0257794372342369	-0.0801468173124536	-0.061775387840598	-0.0626056497935946	-0.0675778674758785	-0.0417733543544102	-0.00452304421323349	-0.0162406580406361	-0.0435204912859999	0.0181743730273225	0.0397446364058694	0.0137081527586096	-0.0143292420503559	-0.011592354301144	-0.0236233533619096	-0.0642634854027219	-0.0738241410351821	-0.013590589087226	0.0215920166062361	0.0201932487930208	0.0319045478685875	0.045875161084818	0.010037929344065	0.0520737202934873	0.00929590055064586	-0.016957931855703	0.00999510924894404	0.0703151634719462	0.045279367552781	-0.0265792201716479	-0.103655612649738	0.0237742523665336	0.0233484131097518	-0.0187271701505934	-0.0618220048893589	-0.0833308754669729	-0.0275138065414563	-0.10766112148326	-0.0761634908426961
idv018	-0.00709057634368499	0.00809451750931464	-0.0521989344960529	-0.00228672198409837	0.0322904492299485	-0.0145914565010579	0.00126688503669765	-0.0173478933420598	-0.0112940928311187	0.068668591849056	-0.0124140899093744	0.0430200417433661	0.0170766471231715	0.0185665711118479	-0.0035782833589211	-0.0203919070812317	0.0527013135978733	-0.0346156494595084	0.000659951384265715	0.0342004448130966	0.0399152432190138	-0.0449281039458534	-0.029779649269417	0.0178278519850962	0.0593520732450379	0.0663824200062156	-0.0647522885821506	-0.0408587812725272	0.016987748042924	0.0625615376262372	-0.0401909809791669	0.0643752930539406	0.0310436358540931	-0.056472837109862	0.0087252590989337	-0.0600307765698989	-0.0393250676085769	0.00472549083424942	-0.0439448778275887	-0.031409459302719	-0.0271850841305721	0.0338860987386741	0.0494727785999212	0.0109470453972631	0.00346989990484599	0.046390339642111	0.0152885518050989	-0.0671814445751926	-0.0399164384954258	-0.00452991156080111	-0.0220617170815733	-0.03856279359286	0.0410417846352996	0.041109204001927	0.0645453574322377	0.0448380171153072	0.017833198671355	0.065727314487435	0.0221545046758151	0.026573482186701	-0.000429914976296199	-0.0234794859877798	0.0539548614581401	0.0384815738577703	-0.0382868028707834	0.0115077641640949	0.0556018180629088	0.0387588285628847	0.0263857366553924	0.0384679064648798	0.0147276620643783	-0.00198048254148791	0.0234960355073272	-0.00374281945755225
idv019	-0.0692141572491364	-0.01832414182321	0.0185047787088685	0.0255478293507109	0.0175673074045947	0.0162325421061362	0.0159083717325896	0.0227586873356574	0.0124772088932335	0.0267327535706266	-0.0247627555182762	-0.0048234015979323	-0.00250546530508136	0.0397538264435941	0.0163129577461997	0.0406992608254084	-0.0192646002809176	0.0585077561714217	0.0528895017333024	0.0567712779310147	0.00351775918268026	0.0349030943142837	0.00739248438859967	-0.0524481998519624	-0.00315449945048805	0.0531672088053588	0.0366539783884105	-0.0536034174317816	0.045040095145407	-0.0282640158816711	-0.0492888382728228	0.0157369582693634	-0.00557853184853213	0.0392795940225517	0.0208677711624355	-0.00354748432959023	0.0092119048270598	-0.0570593939252773	0.0376117891080833	0.032895469770524	0.00548011735813309	0.0453029563524643	0.0691539595173001	0.014992868956175	0.0455651796170372	0.0323173313901091	-0.00536384615456964	-0.0192516768806309	-0.0419180822389726	-0.00610104506022781	-0.0134593370058172	0.0106726802979823	0.0228929988761624	0.0455986803883704	0.0812368892521908	0.0324018041550443	-0.0184717313521021	0.00957982306441492	-0.0166594106325039	0.0133322869736462	-0.0213940914026616	-0.0189116364485608	0.0494717266888377	0.0372450291943358	0.00100286053632754	-0.0255572499091226	0.0342503053436886	0.0641871010523144	0.078233657535725	-0.0020105406859676	-0.00965115635237249	-0.0393408272885406	0.0204410138533011	0.0612023434301994
idv020	-0.0237991151043513	0.0954486441732807	-0.00584080269286895	-0.102093622840506	-0.0833455754824761	-0.0471885296356534	-0.125877729460526	0.0290383998137091	-0.076372015121769	-0.007515965245267	0.0869301678406068	-0.0681633446884642	-0.0165369230752028	-0.049710138789305	0.00329113018982744	-0.0199667615296783	0.0593203167236977	-0.0377697848224595	-0.0301127824223709	-0.0537473229355216	-0.0239521442759174	0.0653016936978404	0.00363296196830419	-0.0619361828528001	0.0345969327647351	-0.0551442514597266	-0.00970710543221062	-0.0670268209362308	-0.0688688770268076	0.0922753723474847	-0.074278728665364	-0.0255345939024194	0.0165059105843734	0.00595069890362117	-0.0385642759435929	-0.0438135466237621	0.00379513348132541	-0.0874956138023181	0.0423591754743498	0.024292352439733	0.0911355767434565	0.0361951572158823	0.0303800669354661	0.0792369100685358	0.0983467837611801	0.0793902252260653	0.0687574830833419	0.0510098501749763	0.173604564058907	0.0846311392867375	-0.0841649880098782	0.0421971728047654	0.0382104266727652	0.0493448702023831	-0.0530001435743278	0.00338587843786061	0.0350732624830543	-0.0625899664390604	-0.0556003577566587	0.060493684782507	0.102078298348948	0.0732222762861492	-0.0108822608635586	-0.0388908419411883	0.050289678701014	0.0450633151233155	-0.074056673212543	-0.0102490051572203	-0.0668836392808578	-0.0705606101370657	-0.0410763149306733	-0.0142286870771669	-0.0676060183592152	0.0454093746237565
idv021	-0.0572070081188482	0.00810248245835488	0.0799445792873113	0.0262017887010591	0.0130242696605847	-0.0334106601479269	-0.0485477441791154	0.00849979636513988	-0.0320445268324411	-0.0742337150068896	0.024963570777284	-0.0668020882662963	-0.0420285266355795	0.0264655373825658	-0.0378148280365089	0.0212868656753724	0.0100566807280326	-0.00384938532855701	-0.0145394805435723	0.0111950958244283	-0.0450595097331883	0.0231060522991384	0.0620562166456988	0.0447682618218879	0.0708755950271053	0.0360795585314089	0.0891046599477805	0.0348701138914388	0.0361035487758144	0.00243811668053034	-0.0439709720264778	-0.00913275833896433	-0.0246376774776097	-0.0248525449994727	0.0541950505572296	-0.0334298133067561	0.0352014841039598	-0.0667217334179009	-0.020446134707284	-0.056155884207431	-0.053939297942864	0.00907753751453843	0.0312045537561418	-0.0514288430659071	0.0144460189980297	-0.00223147239341918	-0.0772572224423975	-0.0603510986092013	0.00544183082779834	-0.0184043141407456	-0.0108866187473332	0.0428969151638023	0.034348087868958	0.0300270108526928	-0.00850111645926788	0.0188024203428978	-0.0418604565574557	-0.0430761634090691	-0.0529282980967651	-0.0786473730906108	0.0972777585194485	0.100483568915546	-0.0450909321849186	-0.0557445690475258	0.0618427265777946	-0.0393834069968194	-0.040222810833011	-0.0734321300927988	-0.0987938019175508	-0.00985813561257682	-0.0071178908146163	-0.0833241960014442	0.0337883291510652	0.00246170325782639
idv022	0.0600710454087368	-0.0225057856400833	-0.0213326641653333	0.0428437155391966	0.0202150431610482	0.061122843702234	0.0373409326735797	0.0612550115738837	0.00902687800572618	0.0182372422829782	0.047303455701902	0.0317679582430853	0.0143816824649958	-0.00436882634691008	0.00823095831602549	0.0244454639474917	-0.000951618327388394	-0.00377792388961881	-0.0345788021183065	0.0366579958922241	0.016440826242282	-0.0207520939264979	0.0345609551291525	0.0197628450238898	-0.0511472757268551	-0.0227493239730534	-0.00948759447975005	0.0219940351793607	0.0311399430630377	0.0306617119749812	-0.0039141677106546	0.0310662822131338	0.0987643114060594	0.00326342427024717	-0.00202833535847078	-0.0406199489599729	-0.00579864410949533	-0.0361347336153186	0.0560014115878206	-0.0242659043619316	0.115537207738672	0.0189334729004627	-0.00575670773477705	0.140465912269625	0.10597099115214	0.112713659354972	0.0708847334784062	0.0820508491828588	0.0844225915514081	0.00103261434783237	-0.0435024974085925	-0.00893066291475066	-0.00900268470392127	-0.0740498520326564	-0.0166264151856922	0.0497341923646753	-0.0683435621699777	0.0512799991252329	0.0383718409821679	0.0265203912527555	0.0448934379650181	0.111625093200557	0.00054698149860412	-0.0351198038836912	0.0137936374477836	-0.0359983477721986	0.00556201128260912	0.0126509275680913	-0.0603110305675512	0.0231486227778033	0.0217320499094451	-0.0217030819214783	0.0351281220100652	-0.0549226871578749
idv023	-0.0299519181080698	0.0148168793001749	0.0563272030835246	0.0309781343555022	0.028141385419268	-0.0944142796704263	-0.0344042249820814	-0.0679524223971086	-0.0742341936485348	0.0254730756885258	-0.00219767368658878	0.0958966043284366	-0.0665407985085312	-0.0615380919859308	-0.0883722418294042	-0.0965615976323167	-0.0268167466374936	-0.109353141351183	-0.0731672481979205	-0.103379693912918	-0.0205114891931497	-0.0744402219991482	-0.0865140769652433	-0.0394986614130851	0.0795101849623479	0.0611481549045866	0.0390002336746353	0.0200149618412267	-0.0736787219556165	-0.0105009072497149	-0.0412279164795667	-0.034128115539827	0.00456737523034702	-0.0631842777064946	-0.0317740874488212	0.0218082437843881	-0.0322055303885462	0.0124331207147996	-0.0772007910580515	-0.0107981483728159	-0.034831790669508	0.0186580074449993	-0.0399383923332404	-0.0668796616443516	0.0122517026184031	0.0270266361636783	0.00453255506439303	-0.0277209641318138	-0.0486209050686903	0.0502890989147711	0.0201998613354696	0.0380166638085802	-0.0255459894929996	-0.014191738549904	-0.0460092451526376	0.0323629759061519	-0.0508421369027393	0.0387371995484633	0.00670217030218302	0.013146516447183	0.0486787013567601	0.0673149551210274	0.014112969802349	-0.0438628942717111	-0.0124527975274099	-0.0357830457798923	-0.0161500945405031	-0.0200243376030386	-0.0575582600016325	-0.0840606622366121	-0.0826914674114061	-0.0659323941908767	-0.065196876644505	0.0355633855419408
idv024	-0.034812089945766	0.0941623495147682	-0.0156619178787856	-0.0412205629431012	-0.0848346121657867	0.0546077157992026	-0.00693939144140912	0.0109788764547262	0.0395479134194175	-0.0249881755559659	-0.0507934244763208	-0.0264422462282915	0.0309142186658487	0.0857804233016451	0.0883279326855282	0.0980371341208496	-0.0237935362868599	0.0708152752776091	0.0851057087452188	0.0119075307923387	0.103694566827476	0.116304007063533	0.0710581490492645	0.0357338840868448	0.0210459736920273	-0.0189364132131217	-0.034581719340072	-0.0619276506139206	-0.0388600206415098	-0.0318598736421641	-0.06258172697989	-0.00420978518220037	0.00951622510472777	0.00528377587067428	-0.0401189589562876	-0.0448770307075338	-0.0359416291448788	0.0298160895019954	0.0323618930876001	0.0371066026725544	0.0489541731768887	0.0556005918639707	-0.0589546394860061	0.0112508653350215	-0.132972490753992	-0.106346013737975	-0.0318097984453378	-0.0642764663953017	-0.0950423248976333	-0.081329979630506	-0.0131483379155291	0.0133630357931768	0.0505013195757651	-0.0299071069421	-0.0858026027057241	-0.118532884120743	-0.0598642346680715	0.000144748684869805	-0.0730226349974532	-0.00298713963843753	0.00902352117813616	-0.049465386100572	0.0213297223870873	-0.0204850730684808	-0.0762650654490431	-0.0624797067891222	-0.0306270863159488	0.0446563566708898	0.110251159784389	-0.00375623002847226	0.0211264653591327	0.0984965681401075	-0.036436662393594	0.0196152233305856
idv025	-0.050646299933086	0.0940008963488984	0.0122580096469712	-0.00699660453635057	0.0224724338515711	0.037658086809697	-0.0272600675332691	0.00469227521859447	-0.0115859017940165	-0.0592104735255809	-0.0122168127715327	-0.0478612243895539	0.0403528035623979	-0.016348189300909	0.0121018740992408	-0.00401547173998715	-0.0327748666150375	0.039502245486436	0.0499716096229581	0.0168515306699308	0.0438409616832088	0.0953159484604526	0.0527544360164823	0.0129025055267685	0.00262525797395114	-0.0263272120510018	0.0148680405271231	-0.00440060290318416	0.0311815723713958	-0.0340406686451346	0.089080021852181	-0.0230446159331637	-0.00129693882126353	-0.0456449434119809	-0.0092332764387922	-0.0037407491928652	0.00957995635986507	0.0134149308287271	0.00464993180223424	0.0494712064361469	-0.0321067683757676	0.0338667937955122	0.0504808842533184	0.0361684721871757	0.0258423784551481	0.0381191558586978	-0.082571758809164	-0.034600505859929	0.00580117076896204	0.0070794495525927	0.0764999173388712	-0.0272745408366347	-0.0184924099734686	-0.0246331657680608	0.0547195919317306	0.0243725398015914	0.0141989246747571	-0.0232657878077592	-0.0472924752887108	-0.00550206354690273	-0.0229323020604079	-0.0551857042518044	0.0827684110237471	0.0955151257930671	0.0550532217352529	0.0231589029308898	0.0212898775938745	0.0268257071781748	0.0196268037678248	0.0231798766907346	-0.0203322342393369	-0.0340749422495873	0.0720323073394445	-0.0170105008143764
idv026	0.0475537873692801	-0.0100474994296042	-0.00887819529051936	0.0387248514596725	0.0380295629153012	0.0448221092437223	0.067649591017479	-0.0018245701102118	-0.00339586696092524	0.0597921481306552	-0.00844098346812086	0.0416267275763418	0.0240845233548317	-0.0164615260393636	0.00724784083968982	0.0234591939707337	0.00739228928557145	0.0019207935424245	-0.0361488190479474	-0.00818320491245875	0.0324787814110131	0.0161177004770574	0.0501472169116526	0.0278135306792286	-0.0163613573862645	-0.0220081560398882	-0.0156057174177286	0.0198799921069133	0.0244307428543747	-0.0118590031866131	-0.0362509396362953	-0.0142831664914348	0.0227037437773947	0.0481937090874143	0.0164695668221349	0.0236607534149815	0.0149181562173111	0.0469660468145223	-5.73061525460056e-05	0.0663769797486365	0.0322989450964179	-0.102499515891621	0.0861678767608844	-0.0586319625690839	-0.0431252023031693	-0.0507941463230068	0.0137725940143233	-0.0112717648750229	-0.030113089409952	-0.0951187859438535	-0.0471030444576465	-0.0245226069955139	-0.0660789504033367	-0.150309343492883	-0.0872730847947334	0.0174203420720523	0.0295627553800548	-0.00387258392258199	0.0137639442629645	-0.0490289715689049	-0.0875020009116511	-0.0204610695680825	0.00602441719660295	0.0469845218640507	-0.0366913276842384	-0.00886295332262764	0.0242201009585132	-0.00710428873730591	0.00163966924389837	0.0388559511253507	0.0641969162813669	-0.0116959721468634	-0.0181985202857739	0.0332751836716338
idv027	-0.0461342348630593	0.0060929055271501	0.0313533031356105	0.0671786781041089	0.0242303519305007	-0.136928083654323	-0.106596211168395	0.000323372926426271	-0.076168193584103	0.0739189800746213	0.0238293938204194	0.0341490941326578	-0.0685831234753188	0.0359265567859466	-0.0254481604931907	-0.0506541729236724	-0.0754749804646239	-0.0323344114009107	-0.047991778601874	0.0345953241891737	-0.00521834770659021	-0.0743546180871808	-0.0891519419010052	-0.00392787142687926	0.0471990533757993	0.0544767235865237	0.0133063560848666	0.0194407278638374	-0.00375182166841821	0.00286694471383782	-0.066942882862787	-0.0493411279868116	-0.0552576790956441	-0.0413891125982177	-0.0113491681314314	-0.0837894441783728	-0.0515131686823941	-0.133980666758317	0.0193653456978064	-0.0578597757849185	0.0491890071076509	-0.0917786849418813	-0.0641443638732148	0.0355843530430871	0.0476904381694241	0.0353943953447465	0.0720301029502557	0.0549114138320538	0.0124972141941202	-0.0681283653613769	0.0418234091751156	-0.0796199559343769	-0.0210752411135088	-0.0323386483822731	-0.0163638413447843	0.00999285650005709	-0.0482577181440024	-0.0337791117554582	0.0292941899291832	-0.0896445988916517	-0.00733797132063751	0.0440042288945561	0.0510856021354379	0.0341281109254648	0.0682984753371429	-0.0215236025855801	-0.0392158990697549	-0.0521519900181982	0.0285232594472177	0.000740794926597624	-0.0404530518275164	-0.0249497411858236	0.0316581139775233	-0.124160083295714
idv028	0.0250569233557043	0.00664972323013832	-0.0204237018783742	-0.0275148284077284	-0.0715292507189208	0.0156505720939477	0.0525816750977531	0.0547826570909544	0.0134437797668069	-0.0940177041938094	-0.047465511695367	-0.0604755614258563	0.00810208502905967	0.0765676170855354	0.0355457469351678	0.0355647079914092	0.0296492564818312	0.047458375986309	0.0709711778330517	0.0117696562820365	-0.033232480593749	-0.0332112820202181	-0.0837786298813555	-0.0317304827152344	0.0763961759266095	0.0289832889844293	-0.0493995697578481	-0.0581657551911055	0.00775338561086733	0.042159863900912	-0.0246117202916774	-0.0572213682962225	-0.0328562530055846	-0.0209370692358004	-0.021943893657681	-0.0367189025541127	-0.0238770084209114	-0.00709396543264559	0.0783009836203306	-0.0580393014053614	-0.055312724506486	0.0318565663448111	-0.0469704416730755	-0.142307473841682	0.0177565345729186	0.0268881464828254	-0.012974347837369	-0.0843233980871791	-0.0960744605776827	0.0158995667165124	0.000650072091643683	-0.0333710558058247	0.0306056280436133	0.0548799341039165	-0.00846658661504448	0.0327490466801452	-0.0573764822752514	-0.0671141270123359	-0.0272953436146238	-0.00809493701326748	0.0185758912730686	-0.00716216623855285	0.0166592015257172	-0.060176785659343	0.00990893630738115	0.0199541640064552	-0.0224104137526854	-0.0253402270103785	-0.0543855974433452	-0.0274299147735677	-0.0693138794640226	-0.0718863276943408	-0.0650240936943663	-0.0409274854593503
idv029	-0.0259167433883652	-0.0108470323997324	0.00219904975148093	0.063567990419191	-0.00162935879750052	-0.0848700940379856	-0.0319636216058461	-0.0125760122609968	-0.0546967624085174	-0.00281428944703604	0.0243964148402285	0.0295612136684464	-0.0432997879611358	-0.0869855885534594	-0.0675212698100846	-0.129437235061007	-0.0276338039238143	-0.0832154834877363	-0.0712480984767995	-0.0216110739607332	-0.0387698584107143	-0.063929981762534	-0.0892727402505484	-0.059988395923753	0.0633498626459584	0.0355241756773748	0.0253345160245539	-0.0620966315798698	-0.0350413076436873	-0.0189185013240878	-0.0119496920649934	0.00579068555331087	-0.0327183609716329	-0.0639847151610787	0.0486471607436095	0.0194743258625434	0.0162819007384264	-0.0790894563540395	-0.0512979588002919	-0.0125540801347136	-0.037253591339862	-0.0246347058340812	-0.0973640129124116	-0.0316828771592033	0.0198039408291279	0.00123548010958151	0.0222541228324647	0.0293710619796427	-0.00614678346158565	-0.015100517623062	-0.0348792157894866	0.0496766481594931	-0.0238419505742449	0.0283758417353583	0.00510183873687821	0.0270980583961658	0.0412646300574982	-0.0150132911111711	0.0322755241113081	0.0289134532543823	-0.0100029468174872	-0.0425840051734089	-0.092821321252785	-0.0392647971409021	-0.00241449598860112	-0.10309277099312	-0.00954034939650543	0.0256439753906394	0.00995115760932119	0.0219350971967422	-0.0185700390149054	0.0239327511030516	0.011404277410354	-0.0204119746422726
