	module	kME	kIN	cluster_name	HOMA.ir_estimate	HOMA.ir_p.value	HOMA.ir_p.adjust	HOMA.ir_BMI.adj.partial_estimate	HOMA.ir_BMI.adj.partial_p.value	HOMA.ir_BMI.adj.partial_p.adjust
L_299_LysoPC.22.6.	green	0.629827794148016	0.67916657618999	L29	-0.256428573477218	1.01278417247763e-05	2.94750476774221e-05	-0.0303895063681131	0.607529729589812	0.739161171000938
L_333_unknown	green	0.519163606264597	0.506428646895793	L29	-0.307062801584664	1.00023756869432e-07	4.02010593506359e-07	-0.0312793969428902	0.597048414388268	0.730467054475032
L_1942_unknown	green	0.480274167228621	0.22556413746649	L29	-0.0134587995532958	0.819787484624723	0.87258060331866	0.0732254357939126	0.215369068335371	0.343649005212723
L_745_PC.40.7.	green	0.383195002204532	0.195998430552188	L29	-0.345851525041744	1.52735528794977e-09	8.25903229780244e-09	-0.164338023585059	0.00517693616157419	0.0140042035864506
L_488_LysoPC.18.4e.	sienna3	0.912702693247861	1.5843763153706	L30	-0.323320864295157	1.86134538310833e-08	8.27684545991317e-08	-0.109565300514085	0.063326456589009	0.125506732968262
L_47_LysoPC.18.2.	sienna3	0.891631257252092	1.54522898015439	L30	-0.405595670790238	7.17684182856654e-13	7.31036446723755e-12	-0.196545851533465	0.000797217318507307	0.00280466815667631
L_48_LysoPC.18.1.	sienna3	0.911541646965173	1.49743596071611	L30	-0.350253636233861	9.15018359011673e-10	5.30831842711408e-09	-0.132286338350366	0.0247626231793799	0.0536932126364773
L_636_unknown	sienna3	0.85666348464163	1.30557450848294	L30	-0.394362800328266	3.4224710590188e-12	2.93929867421615e-11	-0.17842190431915	0.00237227050616372	0.00731728508239232
L_622_LysoPE.20.3.	sienna3	0.883484382664796	1.28786691554673	L30	-0.335662843911025	4.85116297156563e-09	2.41917619707862e-08	-0.109269523506227	0.0640474514712715	0.126649136543643
L_1249_unknown	sienna3	0.89678544272305	1.21913085666591	L30	-0.350314327562309	9.08527256409549e-10	5.30579917743177e-09	-0.127565742114689	0.0304415512382207	0.0653598011879445
L_621_LysoPC.22.5.	sienna3	0.792936206505209	0.550764671670889	L30	-0.306150939248225	1.09591366296903e-07	4.36372894891306e-07	-0.0860960247753045	0.144991868871006	0.250025348683073
L_1604_LysoPC.18.3.	sienna3	0.750215285870944	0.38755198641785	L30	-0.0893251987281319	0.129778184385241	0.199871775157848	0.0164120322219382	0.781527630420967	0.85684381007355
L_109_LysoPC.20.4.	sienna3	0.699122196334019	0.292024165230591	L30	-0.188804006958659	0.00126056525993729	0.00286076468317375	-0.000193265061438556	0.997394470275308	0.997394470275308
L_1841_unknown	darkred	0.948347518334508	2.88804857794078	L31	0.360596533035227	2.6603560532691e-10	1.71358228137039e-09	0.231286156777867	7.43756048363441e-05	0.000376607108882297
L_1158_TG.46.3.	darkred	0.936438510767959	2.74994910238317	L31	0.342998535134773	2.11989650942336e-09	1.10537460848504e-08	0.218847679094248	0.000181624336328111	0.000801539656900362
L_758_unknown	darkred	0.903772893922054	2.33207981210566	L31	0.305593026749416	1.1587331211411e-07	4.57229826180003e-07	0.178099097777403	0.00241665270144685	0.00740205512750852
L_771_TG.48.4.	darkred	0.868464672886707	2.24152964434972	L31	0.319336130353598	2.83704397434456e-08	1.23032204035932e-07	0.19664706123888	0.000792157524490627	0.00279810480424915
L_207_unknown	darkred	0.870973108834807	2.22160662730863	L31	0.33025161501598	8.81223638601778e-09	4.19539080116933e-08	0.210097064913325	0.000330537116524741	0.00131018332160938
L_223_unknown	darkred	0.85870083721634	1.74012087033797	L31	0.286536695821536	7.25977788415084e-07	2.50376591595124e-06	0.173666983672305	0.0031073858812695	0.0090434220331963
L_1074_unknown	darkred	0.852180334662007	1.64079843700212	L31	0.305815147062138	1.13331845301526e-07	4.49224870968943e-07	0.202248441593126	0.000554191875760625	0.002039798668766
L_654_unknown	darkred	0.848919674855467	1.59961939654345	L31	0.306479518120684	1.0604644881582e-07	4.24185795263278e-07	0.200773166634769	0.000609435071571761	0.00221520797799528
L_633_unknown	darkred	0.859002194964952	1.36115344630659	L31	0.238178641265851	4.30427912815715e-05	0.00011637495420573	0.197437381561402	0.000753654871753438	0.0026728812455709
L_911_unknown	darkred	0.79813223169463	0.997788457201975	L31	0.236460380212899	4.90453872596788e-05	0.000130987070852069	0.132561243525004	0.0244620931635394	0.0533054567444291
L_392_unknown	darkred	0.669774697067191	0.632260969654399	L31	0.166546208455136	0.00452738299051559	0.00918052661965661	0.16683860266448	0.0045261421951107	0.0125869859140221
L_518_TG.52.0.	darkred	0.655248735005301	0.563732297611648	L31	0.179505299488544	0.00218921848955835	0.00473519851074844	0.177555620524199	0.00249308541125054	0.00760955686500164
L_441_unknown	darkred	0.416547285899381	0.153763141208225	L31	-0.0801242440944117	0.17433875578055	0.255385869671843	-0.0366864654847081	0.535197795370713	0.671680900780436
L_276_unknown	darkslateblue	0.939090561768245	1.19324715336985	L32	0.133313477635546	0.0234126139763851	0.0429675575467921	0.202373061858718	0.000549744542509139	0.002039798668766
L_1047_unknown	darkslateblue	0.892291251465388	0.918021987154528	L32	0.166731515994865	0.00448213732719203	0.00913105185725631	0.202836042953783	0.000533510152463591	0.00198874422790683
L_334_unknown	darkslateblue	0.886506052804768	0.785143174128487	L32	0.183026142743399	0.00178172041573439	0.00394138152571547	0.205774918634166	0.000440391365942711	0.00168464120771098
L_648_unknown	darkslateblue	0.873592725515084	0.655870788401149	L32	0.0284383646071341	0.630193609003254	0.727338078375298	0.0886745409970517	0.133285449619789	0.232123367528697
L_702_unknown	darkslateblue	0.858736905497624	0.641574587231728	L32	0.0725114621334039	0.219082718559893	0.31004274872127	0.0954078624835606	0.106143742154459	0.194930645969195
L_630_unknown	darkslateblue	0.778800378404538	0.292019319828905	L32	0.0710814848905811	0.228329719856771	0.319515710214906	0.149116114143211	0.0112845848505935	0.0272322212923414
L_149_unknown	yellowgreen	0.921604856665274	1.57233527424723	L33	0.189797703094522	0.00118653868702222	0.002699760752809	0.235748871755745	5.33404286530386e-05	0.000286663898773385
L_421_unknown	yellowgreen	0.901925504723569	1.50769708592462	L33	0.22047418480566	0.000157829342156473	0.00040074928617122	0.25678494419976	1.01923035946168e-05	6.71312627735665e-05
L_416_unknown	yellowgreen	0.90340410376349	1.14727340444138	L33	0.0344565067866604	0.559627248458039	0.665174314313761	0.119884261463065	0.0420532261007965	0.0881306843643486
L_632_unknown	yellowgreen	0.850235797925656	0.809294063562785	L33	0.000320619353974354	0.995669975841314	0.996365327465329	0.0549538024630195	0.352762910162405	0.493642666617039
L_344_unknown	yellowgreen	0.795984817960728	0.685620347465442	L33	0.267764917679495	3.89598487034685e-06	1.22765566418124e-05	0.218541579878491	0.000185543944902222	0.000812682478671732
L_484_unknown	yellowgreen	0.782113947270339	0.536608468749742	L33	-0.0277399168600743	0.638622813578279	0.733202601172441	0.0347727433108914	0.55671728758395	0.68881969480726
L_849_unknown	yellowgreen	0.78527496697911	0.50134567871498	L33	0.0829192787574139	0.159741704239562	0.240023555598382	0.0910907790147354	0.122989293747529	0.218536757247131
L_563_unknown	yellowgreen	0.774569788529911	0.472617449894659	L33	0.0452416543338505	0.443576770568413	0.549608558724087	0.133059312604151	0.0239256011256315	0.0522664004639731
L_629_unknown	yellowgreen	0.775089424509066	0.441187875278564	L33	0.0180608936473482	0.759810629403761	0.831992639197118	0.0864707693470687	0.143243467743309	0.247986714907389
L_101_PC.35.2.	darkorange2	0.881084555781066	0.768426734535891	L34	-0.230861356428599	7.45504954314607e-05	0.000196114816810689	-0.0891483500637903	0.131215803602167	0.229431225460076
L_187_unknown	darkorange2	0.883643602509767	0.609578237726108	L34	-0.0376144457455886	0.524190162262149	0.633366320195369	-0.00968217999398117	0.8700450293839	0.917352704936129
L_2615_unknown	darkorange2	0.842211281821081	0.593546277522728	L34	0.0363924109231867	0.537766559761356	0.644437081191447	0.0116523085753677	0.843911329491176	0.901544298334476
L_310_unknown	darkorange2	0.853999563480127	0.528374332674248	L34	0.0372960650061881	0.527710361431524	0.634992138206065	0.0390886255240596	0.50878957100882	0.646879048191185
L_279_PC.37.2.	darkorange2	0.813952560670461	0.51822708477131	L34	-0.250572855221777	1.63080294335647e-05	4.63825772201386e-05	-0.102728866264096	0.0817901993939576	0.156414031133424
L_823_unknown	darkorange2	0.774227582864107	0.420468738642806	L34	-0.329616097211943	9.4450248786396e-09	4.44830203961736e-08	-0.147766890790833	0.0120533548811547	0.0285371320970041
L_394_PE.40.3.	darkorange2	0.721904383458051	0.374088487914729	L34	0.102814343945652	0.0810030176619495	0.130199345819941	0.0542689889142158	0.358804013452866	0.498908437753508
L_62_PC.40.5.	orangered4	0.897209487977867	0.977468236210332	L35	0.0240280451615799	0.684180440931412	0.772770664376807	0.1081350188334	0.0668757436866792	0.131647531392205
L_19_PC.38.5.	orangered4	0.890965918532045	0.843957330608876	L35	-0.167762024903721	0.00423787687960835	0.00871450738623688	-0.0198019237364967	0.737910901022225	0.828183225602808
L_874_unknown	orangered4	0.754881038297315	0.83858672461139	L35	-0.0274914306423704	0.641632977751827	0.735694356689268	0.084479399554333	0.152721199775599	0.260279710123395
L_427_unknown	orangered4	0.739980922761121	0.827674081679904	L35	-0.0726597081651872	0.218139609230839	0.309207601434005	0.0755800862393343	0.20093636065758	0.322381413802271
L_598_unknown	orangered4	0.867798756087406	0.823736529368097	L35	0.0431741694073688	0.464705273816644	0.571744129021602	0.0659232757274945	0.264806256586835	0.402726181892479
L_895_unknown	orangered4	0.847438017101469	0.496702436405979	L35	0.00838112422976404	0.887187340232277	0.917790314684017	0.052910482764868	0.370978240746096	0.509931009825926
L_620_unknown	orangered4	0.749888384200274	0.273460407832879	L35	0.0621750324408063	0.292151184688314	0.392891410128083	0.140443233233139	0.0170852903827076	0.0384940285535132
L_464_unknown	orangered4	0.662928936213828	0.251153979317601	L35	-0.186515894129171	0.00144742377447467	0.00325113647805079	-0.0728953129274442	0.217450467500039	0.34571072509988
L_10_PC.36.3.	orange	0.961197688085643	3.28395422990191	L36	0.264180149541809	5.29522519239279e-06	1.63331593962538e-05	0.143205927032501	0.0150047170253438	0.0344087228120449
L_1025_unknown	orange	0.935480712027002	3.11362176873631	L36	0.313864956334964	5.01044156345392e-08	2.08016436473253e-07	0.164663407383344	0.00508774275116231	0.0138843073209289
L_923_unknown	orange	0.923358499942084	2.91568930818888	L36	0.345934602515932	1.5127691910509e-09	8.23096777242603e-09	0.171098096746405	0.00358536765544037	0.0101643432561999
L_2537_unknown	orange	0.91974295543584	2.88775969374694	L36	0.356689155663945	4.2647581453813e-10	2.6877180829885e-09	0.195360014588212	0.00085876548117588	0.00297343304944692
L_23_PC.38.3.	orange	0.919474011490259	2.22337627665465	L36	0.350433471604631	8.95914148668062e-10	5.26725365257196e-09	0.192827703138865	0.00100513826876174	0.00342607441025404
L_81_PC.38.4.	orange	0.88775830727055	2.01495496696186	L36	0.182771438151878	0.00180869053580223	0.00399096450721097	0.150481197125546	0.0105511778874849	0.0257460496641692
L_649_unknown	orange	0.826178433956158	1.3323879114313	L36	0.180157731269363	0.00210782409760393	0.00458108847970841	0.13977553923259	0.0176243954005601	0.0393851284971701
L_125_PC.40.4.	orange	0.809011330835714	1.23451551629438	L36	0.117423791389937	0.0461020208652528	0.0782662214689176	0.093037672039962	0.115151693226471	0.207131177138376
L_1096_PC.40.3.	orange	0.810383110694788	1.00547166713957	L36	0.104890037125571	0.0750241474900642	0.121256740223794	0.0469842463657026	0.427009029722377	0.560347942958712
L_324_unknown	orange	0.782864502373658	0.991761797912166	L36	0.401233605925499	1.32561409643302e-12	1.26221516138622e-11	0.204862607896876	0.00046754385364037	0.00178073224256072
L_467_unknown	orange	0.750569091692903	0.750328571201037	L36	0.134273843287753	0.0224238299767436	0.0412673845790491	0.0983741536235822	0.0956639946365491	0.179350624092582
L_296_ChoE.20.3.	orange	0.646040209757572	0.40192261314855	L36	0.330066556211204	8.99214134842724e-09	4.25790044390393e-08	0.154351974871365	0.00869573226531715	0.0216405155239143
L_58_PC.32.1.	plum2	0.934701600042258	2.35668292539325	L37	0.1361555232046	0.0205907702684542	0.0381766712592646	0.127274748121672	0.030825387191693	0.0660221006844084
L_5_PC.34.1.	plum2	0.889045648097857	2.11834581296494	L37	-0.0198199472325356	0.737239039596489	0.813377076431391	0.0795282540368265	0.178334007032269	0.295306094310573
L_130_unknown	plum2	0.872755987157555	1.83739894028993	L37	0.0108050463434026	0.854880364816626	0.894118992970826	0.0969189116781031	0.100697425218817	0.186099039011991
L_18_PC.36.1.	plum2	0.858284754192665	1.55888963068365	L37	0.02519560702935	0.669716791416843	0.757974042998908	0.100062685813299	0.0900770333987625	0.171165902944286
L_1016_unknown	plum2	0.795380725099515	1.39218508211076	L37	0.0654468920080512	0.267445444032022	0.366638824682396	0.063512200886378	0.282717276233897	0.421191044185194
L_77_PC.34.3.	plum2	0.746596855066716	1.28358937128521	L37	0.0641771000747393	0.27685842750054	0.375110280916513	0.0609183369233529	0.302878782724185	0.442941258207657
L_1005_unknown	plum2	0.74529615850486	1.2530412484089	L37	0.0820479602182578	0.164189999581729	0.244194294793879	0.0830177230406168	0.159974582399164	0.268978376548306
L_363_ChoE.16.1.	plum2	0.760135128831832	1.20635707491449	L37	0.0614696201150722	0.297671461117895	0.39810717547981	0.0835131646222722	0.157487541337463	0.265817121795023
L_1034_unknown	plum2	0.82500878458889	1.17640118908005	L37	-0.0119430087518065	0.83979285920444	0.885969982832335	0.0431228023806787	0.466017111810326	0.605683961343984
L_535_unknown	plum2	0.805067758149938	1.03244725952294	L37	0.105339252450069	0.0737786028714763	0.119464059363056	0.144564082981996	0.0140658675450485	0.0324255262354277
L_756_unknown	plum2	0.81029201785353	0.981375882477404	L37	0.0518092520237953	0.380199009015439	0.484090598688262	0.00861993193829383	0.884196421798714	0.926502470688605
L_1390_unknown	plum2	0.790787642524686	0.947271795222151	L37	0.0699567054346679	0.235794975503114	0.328388550939154	0.164145760395439	0.0052302970997296	0.0140544179735065
L_173_PC.32.2.	plum2	0.757275034113595	0.893047077055401	L37	0.176546845961647	0.00259547200201733	0.00554544749699312	0.132494184493762	0.0245351115665484	0.053331905042919
L_1867_unknown	plum2	0.758792313428885	0.783131584394742	L37	0.244883540649662	2.56228495042568e-05	7.10304309042056e-05	0.167719505915805	0.00431506825474108	0.0120382158953923
L_253_unknown	plum2	0.717932819044994	0.670454451221088	L37	0.0284498064149563	0.630055917719365	0.727338078375298	0.0606899547273888	0.304698403917829	0.44411947060236
L_311_LysoPC.16.1.	plum2	0.723717299728949	0.616336913665402	L37	-0.0845019792611678	0.151894466531183	0.229809244700028	-0.0190875163316923	0.747038687323428	0.833638076554552
L_693_unknown	plum2	0.691430410505676	0.605593714615373	L37	-0.074451843499078	0.206967454380851	0.294802422825408	0.0469549884114859	0.427297289836096	0.560347942958712
L_2_PC.36.4.	darkolivegreen	0.888934345274109	1.02722056802171	L38	0.102037295953553	0.0833379160579251	0.133219004501355	0.159595702331686	0.00664626019028176	0.0172252187180084
L_127_unknown	darkolivegreen	0.867091133844724	0.819806696703371	L38	0.118568967111968	0.0440046298626965	0.074996217431366	0.169349045802332	0.00394787497696768	0.0111559305800764
L_291_unknown	darkolivegreen	0.739081241068098	0.742481137671319	L38	0.241511938366402	3.33205263753793e-05	9.15008812063706e-05	0.152701017576297	0.00944835356226261	0.0232493194397248
L_314_unknown	darkolivegreen	0.773184991915632	0.736921628504652	L38	-0.028472441295648	0.629783566103542	0.727338078375298	0.0249361652072666	0.673458716060816	0.786599780359032
L_349_unknown	darkolivegreen	0.708187993554713	0.69496502117231	L38	0.251894135290289	1.46608119140164e-05	4.1833456796998e-05	0.157283855494489	0.00748961196914353	0.0190232474811188
L_73_unknown	darkolivegreen	0.707852066195141	0.694650317632691	L38	-0.071413297317425	0.226159790864872	0.318022875822109	-0.0023856936021014	0.967845546664692	0.984633119046845
L_7_PC.38.4.	darkolivegreen	0.799069448110342	0.582988632198784	L38	0.200054288867317	0.00062430593097691	0.00147410241384305	0.189632837517014	0.00122253382372476	0.00402608883301838
L_644_unknown	darkolivegreen	0.758982040465041	0.57240715950473	L38	-0.0217342114281808	0.712930077362166	0.7945632923273	0.0730476411781742	0.216488268560181	0.344806769561306
L_1184_PC.40.4.	darkolivegreen	0.711884812603387	0.254066834337997	L38	-0.0420521260359349	0.476401014071878	0.585311764834453	0.0293164509392722	0.620275805719934	0.747402483921131
L_69_ChoE.20.4.	darkolivegreen	0.694706433668059	0.220322903495753	L38	-0.0802122962676521	0.173864279336596	0.255117435006462	-0.0178638388361281	0.762754934149425	0.84483351582725
L_292_PE.36.3e.	navajowhite2	0.93654835899588	0.910678136993271	L39	-0.215538288405142	0.000222710974168218	0.000551115292009489	-0.0707611911131911	0.231253578452759	0.362393800938492
L_448_PE.36.2e.	navajowhite2	0.903887950831427	0.741276370762998	L39	-0.133281888296558	0.0234457677024733	0.0429675575467921	0.00864813669502086	0.88382017885676	0.926502470688605
L_1192_PE.34.2e.	navajowhite2	0.890319443361306	0.654520332665279	L39	-0.112949049591645	0.0551168499554631	0.09214190946753	-0.00635865586403915	0.914438528911851	0.945747522227605
L_352_PC.30.3.	navajowhite2	0.881404042775821	0.638101985948362	L39	-0.0335734977047295	0.569738833427769	0.674447592003683	-0.00189209271793944	0.974495766432945	0.985079261214612
L_915_PE.38.4e.	navajowhite2	0.822141459363834	0.327649229679434	L39	0.0118927642913699	0.840457826179989	0.885969982832335	0.0928808125332811	0.115768321919519	0.207813627052251
L_617_LysoPE.20.1.	grey	NA	NA	L_remaining	-0.242049454599093	3.19619512443725e-05	8.80461298429884e-05	-0.142897794913426	0.0152252077446127	0.0348231905594797
L_256_Cer.d18.1.17.0.	grey	-0.274393103503297	NA	L_remaining	0.140082799372095	0.0171793037744227	0.0320875695232287	0.140432540068336	0.0170938094832382	0.0384940285535132
L_105_Cer.d18.1.22.6.	grey	-0.249677974988185	NA	L_remaining	0.202240420366215	0.000542189032811488	0.00129769834082749	0.19012490880065	0.00118645363119214	0.00392201275820497
L_905_unknown	grey	NA	NA	L_remaining	0.089314254390215	0.129825388201844	0.199871775157848	0.0813298647986182	0.168669253784091	0.280901646986433
L_339_PE.36.4e.	grey	NA	NA	L_remaining	-0.0773961191336741	0.189519945595175	0.273508191666184	0.0548106469982578	0.354020439000879	0.494175813255865
L_429_PE.36.4.	grey	NA	NA	L_remaining	0.101301537963594	0.0855984388767197	0.136583301377061	0.116878542180852	0.0475167140727288	0.098636591297892
L_224_PE.38.6.	grey	NA	NA	L_remaining	0.175259642581649	0.00279274436052045	0.0059235933651717	0.145977861149982	0.0131437412938669	0.0307858753300198
L_738_PE.40.6e.	grey	NA	NA	L_remaining	-0.064006875739464	0.278137168513471	0.375420893093684	-0.0023687446604146	0.968073863285021	0.984633119046845
L_3822_PE.38.5.	grey	NA	NA	L_remaining	0.00746229731465057	0.899485733922424	0.928091287298048	0.0714894473751985	0.226475413552462	0.356180363145345
L_990_PC.36.6.	grey	NA	NA	L_remaining	0.235267198645006	5.36689724564546e-05	0.000142036313812248	0.191035441078782	0.00112225968397182	0.00376666468643414
L_1483_unknown	grey	NA	NA	L_remaining	0.399064811105206	1.79254325710405e-12	1.65291357181384e-11	0.374281166245072	5.22886314534266e-11	1.30870974723433e-09
L_1683_PE.40.4.	grey	NA	NA	L_remaining	-0.0981520559930565	0.0958375721889096	0.151267951779252	0.00991785866328104	0.866910730749677	0.91720633122913
L_354_PE.40.4.	grey	NA	NA	L_remaining	-0.0126558831261203	0.830370699606765	0.881702706491547	-0.0611719090476335	0.300866899792924	0.441978607339635
L_328_PE.40.3.	grey	NA	NA	L_remaining	0.0233817117652932	0.692237417753946	0.774970091196691	0.0417203113201183	0.480657692523961	0.621944074816824
L_322_PC.38.1e.	grey	NA	NA	L_remaining	-0.08705410807423	0.139860673397786	0.213531637463922	-0.0614727225167825	0.298491707224177	0.44094221842897
L_2156_PC.38.7.	grey	NA	NA	L_remaining	0.23777494443769	4.43873266212358e-05	0.000119640917292931	0.169120020217397	0.00399771741938751	0.0112604516378889
L_1305_PC.38.7.	grey	NA	NA	L_remaining	-0.0294145285847394	0.618492775550134	0.719521475938802	0.0823865067741143	0.163185840069402	0.273328481645881
L_2348_PC.38.4.	grey	NA	NA	L_remaining	0.105697182046942	0.0727982514581814	0.118094941254383	0.0753937119178894	0.202052486629106	0.323579484985552
L_152_PC.38.1.	grey	NA	NA	L_remaining	-0.0493211808127115	0.403529235415574	0.508621021905097	0.016484882150173	0.780582513758191	0.85684381007355
L_2776_PC.40.7e.	grey	NA	NA	L_remaining	0.0378239616222563	0.521880184183238	0.632319559259359	0.0235797609251153	0.690278658448905	0.797173728824684
L_386_PC.40.4e.	grey	NA	NA	L_remaining	-0.258843324569006	8.29348826943646e-06	2.46274431322927e-05	-0.0551582861856721	0.350971534360161	0.492710038620996
L_763_SM.d18.1.25.2.	grey	NA	NA	L_remaining	-0.171172514939105	0.00351275381443222	0.00734408673375328	-0.0650965511720688	0.270857944108303	0.408384783199438
L_1216_PC.40.3.	grey	NA	NA	L_remaining	-0.150949531983756	0.0101768428479964	0.0196247341862129	-0.0274054566405216	0.643256578839861	0.764037503821712
L_305_TG.50.2.	grey	NA	NA	L_remaining	-0.375179365839578	4.31625243708939e-11	2.93103653867466e-10	-0.277908435763282	1.66408600509183e-06	1.34975864857449e-05
L_1142_TG.50.0.	grey	NA	NA	L_remaining	-0.174410958923185	0.00293016149429199	0.0062000518574874	-0.160087723694659	0.00647813501408819	0.0168894234295871
L_1078_TG.51.5.	grey	NA	NA	L_remaining	0.223834842751003	0.000124291328460223	0.000320232952150458	0.172877640633091	0.00324771248657485	0.00935853992841964
L_2166_TG.52.6.	grey	NA	NA	L_remaining	0.348941559358597	1.06686915428256e-09	5.9527221602008e-09	0.19285041372206	0.00100372919321532	0.00342607441025404
L_1443_TG.52.6.	grey	NA	NA	L_remaining	0.406812482178634	6.03811114106188e-13	6.22280630537672e-12	0.330155294734181	9.45008821745379e-09	1.37971287974825e-07
L_13_TG.52.4.	grey	NA	NA	L_remaining	0.310425200674676	7.12267196547439e-08	2.91563581390447e-07	0.192491624517326	0.00102620427589991	0.00348432149491598
L_774_TG.52.2.	grey	NA	NA	L_remaining	0.218240325988	0.000184623340524611	0.000463409874783837	0.103160946367209	0.0805070814522464	0.154319919807807
L_1695_TG.52.1.	grey	NA	NA	L_remaining	0.126994366163305	0.0309050121941087	0.054803220004128	0.0173510025740168	0.769370987892836	0.847586472900664
L_1474_TG.53.6.	grey	NA	NA	L_remaining	0.2541225833158	1.22345315619692e-05	3.53711209514356e-05	0.217517171272803	0.000199244407949692	0.000851405372506975
L_340_TG.53.2.	grey	NA	NA	L_remaining	0.0287674925568368	0.626237986043587	0.72564084097114	0.0472062849612209	0.424825100904148	0.5587789615496
L_87_TG.54.6.	grey	NA	NA	L_remaining	0.330498608823968	8.57753659757789e-09	4.1059683385127e-08	0.187721471893361	0.00137245140759656	0.00446044294394845
L_1000_TG.55.7.	grey	NA	NA	L_remaining	0.24990649428361	1.72039051609929e-05	4.87722359903875e-05	0.195838989895872	0.000833395912350549	0.00292021927687632
L_1410_TG.54.0.	grey	NA	NA	L_remaining	-0.030292683679189	0.608048210470709	0.709254636980481	0.034907884587268	0.555183983880449	0.687894158245083
L_3089_TG.56.7.	grey	NA	NA	L_remaining	0.289460221627108	5.52573228686183e-07	1.93380469824175e-06	0.203090179833412	0.000524788898577485	0.00196459433826443
L_4289_TG.56.5.	grey	NA	NA	L_remaining	0.32610611168579	1.38134435832413e-08	6.33538040781119e-08	0.222759228507471	0.000137894631203547	0.000629144254866185
L_220_TG.56.5.	grey	NA	NA	L_remaining	0.314774828791782	4.56185071527041e-08	1.90294344122709e-07	0.213088879200002	0.00027007362943688	0.00109529860827179
L_351_TG.56.4.	grey	NA	NA	L_remaining	0.392171694130314	4.61013426700867e-12	3.84616915990437e-11	0.357265753104225	4.26777257914642e-10	8.90135423650538e-09
L_2619_TG.57.4.	grey	NA	NA	L_remaining	0.107966391020028	0.0668270910780769	0.109832142184607	0.0939024557708892	0.111798168261432	0.203185052690901
L_432_TG.58.6.	grey	NA	NA	L_remaining	0.256899926212503	9.74193532800979e-06	2.85415897904233e-05	0.244672649786856	2.6909573497209e-05	0.0001571519092237
L_3173_TG.58.2.	grey	NA	NA	L_remaining	0.354928786124155	5.26410470902527e-10	3.22472428329101e-09	0.351824881071652	8.13934232364999e-10	1.51703486713136e-08
L_3902_ChoE.14.0.	grey	0.213969065697133	NA	L_remaining	0.0434216606852622	0.462147079724662	0.569396402023634	0.0280304854306159	0.635701419329804	0.759719567984868
L_930_PC.38.5.	grey	NA	NA	L_remaining	0.097615049362755	0.0976769686636798	0.153617638329234	0.107980231731919	0.067269435992405	0.132094500492471
L_1582_PC.40.5.	grey	NA	NA	L_remaining	0.27048311540198	3.07807602032992e-06	9.87690327402566e-06	0.190633554522665	0.00115018898467744	0.00384567004037192
L_1844_TG.50.5..	grey	NA	NA	L_remaining	0.412515228438192	2.66174301821274e-13	2.98934215891584e-12	0.316502997104574	4.02745681231617e-08	5.345533587256e-07
L_1830_TG.52.5..	grey	NA	NA	L_remaining	0.466966526549545	4.66305379658441e-17	1.37186817917979e-15	0.353410550244731	6.75186077763915e-10	1.31436223138042e-08
L_489_unknown	grey	0.686828259391438	NA	L_remaining	-0.240760758809379	3.53107867951498e-05	9.60628858153765e-05	-0.15451030907149	0.00862643200354339	0.0215292149148263
L_1014_unknown	grey	0.0649659438216251	NA	L_remaining	-0.0620245477944491	0.293323039068226	0.392891410128083	-0.0565769608603121	0.338701642395316	0.47932574917334
L_659_unknown	grey	0.809612866887677	NA	L_remaining	-0.184238725637599	0.00165829511828715	0.00368697087213082	-0.139873695320068	0.0175442244835596	0.0393062420654687
L_1720_unknown	grey	-0.129895743262595	NA	L_remaining	-0.0116328377116784	0.84389965743428	0.886398201333848	0.0104161481197698	0.860290869342133	0.913472486719646
L_1860_unknown	grey	-0.109070069195058	NA	L_remaining	-0.0382753392720037	0.516921359442536	0.628048697464163	-0.0638082074625932	0.280475394748951	0.418562940034209
L_814_unknown	grey	0.589161287140398	NA	L_remaining	0.0605015436793327	0.305359418821556	0.405910244139124	0.078975895290764	0.1813777148669	0.298659545532714
L_463_unknown	grey	0.723167963399379	NA	L_remaining	0.0540035917761318	0.360322898014916	0.462819440852004	0.00246902387125519	0.966723055746894	0.984633119046845
L_1286_unknown	grey	NA	NA	L_remaining	-0.0741747527618185	0.208667298430318	0.296741158157401	-0.0225025840760055	0.703745832072992	0.805857972412995
L_497_unknown	grey	0.187435663987202	NA	L_remaining	0.0964681203635714	0.101699463924882	0.159371610730227	0.0651255414680248	0.270644150688499	0.408384783199438
L_1587_unknown	grey	NA	NA	L_remaining	0.44803706702708	1.12582765860918e-15	2.40542689985767e-14	0.329619189996375	1.00173098170533e-08	1.43855137700634e-07
L_695_unknown	grey	NA	NA	L_remaining	0.122139308622401	0.0379731031521843	0.0660008697645107	0.107927344613798	0.0674043855252677	0.132094500492471
L_1071_unknown	grey	NA	NA	L_remaining	0.121754018180736	0.0385883671465375	0.0668051573525037	0.111668872784727	0.0583890024116051	0.11677800482321
L_1230_unknown	grey	NA	NA	L_remaining	0.353305248668877	6.38485888427357e-10	3.83091533056414e-09	0.216426736780272	0.00021486314637661	0.00090490440493226
L_1113_unknown	grey	NA	NA	L_remaining	0.435516214764969	8.31888712938778e-15	1.30131162952566e-13	0.312501296165909	6.0771563773366e-08	7.39387359242619e-07
L_557_unknown	grey	NA	NA	L_remaining	0.101068722047908	0.0863239174013201	0.137490457533739	0.0785663162626114	0.183659293684322	0.301283785145068
